epoch,batch,iteration,update,loss_discriminator,D(x),loss_generator,D(G(z)),D_up(G(z)),checkpoint,MS-SWD,LoS,sampling
1,1,1,1,1.2132624387741089,1.3525390625,0.4687001407146454,0.513671875,0.51513671875,True,0.18132357,0.46542037,True
1,2,2,1,1.8434163331985474,1.3935546875,0.22683250904083252,1.39453125,1.3935546875,False,,,False
1,3,3,1,2.3707306385040283,1.4208984375,0.12434450536966324,2.029296875,2.029296875,False,,,False
1,4,4,1,2.658172130584717,1.41015625,0.0922367051243782,2.34765625,2.34765625,False,,,False
1,5,5,1,2.8167612552642822,1.41015625,0.07753556221723557,2.51953125,2.51953125,False,,,False
1,6,6,1,2.9716970920562744,1.35546875,11.831062316894531,2.67578125,-11.828125,False,,,False
1,7,7,1,7.419382095336914,-7.41796875,0.41949886083602905,-7.71484375,1.1708984375,False,,,False
1,8,8,1,2.8653883934020996,3.30859375,4.686917304992676,2.75390625,-4.67578125,False,,,False
1,9,9,1,2.9113645553588867,-2.84375,0.3954586684703827,-4.5234375,0.755859375,False,,,False
1,10,10,1,1.5050053596496582,3.30078125,2.6478867530822754,1.1953125,-2.5703125,False,,,False
1,11,11,1,1.2758445739746094,-0.52783203125,0.44219422340393066,-1.1796875,0.60205078125,False,,,False
1,12,12,1,1.8771427869796753,2.880859375,0.7125541567802429,1.64453125,-0.01311492919921875,False,,,False
1,13,13,1,1.1770565509796143,0.067138671875,0.5301768779754639,-0.419921875,0.38232421875,False,,,False
1,14,14,1,2.0235605239868164,1.7744140625,1.2047934532165527,1.697265625,-0.84375,False,,,False
1,15,15,1,2.015238046646118,-1.369140625,0.11903120577335358,-0.6630859375,2.09765625,False,,,False
1,16,16,1,2.496151924133301,3.34765625,0.9555713534355164,2.37109375,-0.469482421875,False,,,False
1,17,17,1,1.6666837930679321,-0.6923828125,0.23914752900600433,-0.26904296875,1.3134765625,False,,,False
1,18,18,1,1.7904706001281738,2.533203125,1.131648302078247,1.51171875,-0.7412109375,False,,,False
1,19,19,1,1.5792670249938965,-0.6328125,0.21367257833480835,-0.3837890625,1.47265625,False,,,False
1,20,20,1,1.9503052234649658,2.890625,0.9122706055641174,1.7314453125,-0.397705078125,False,,,False
1,21,21,1,1.57682204246521,-0.498046875,0.2566669285297394,-0.1893310546875,1.24609375,False,,,False
1,22,22,1,1.7940881252288818,2.470703125,0.8251907229423523,1.5107421875,-0.2481689453125,False,,,False
1,23,23,1,1.5778985023498535,-0.436767578125,0.2539282441139221,-0.103759765625,1.2509765625,False,,,False
1,24,24,1,1.7746050357818604,2.240234375,0.9225535988807678,1.4638671875,-0.4150390625,False,,,False
1,25,25,1,1.6445279121398926,-0.63818359375,0.25467056035995483,-0.236328125,1.2412109375,False,,,False
1,26,26,1,1.7427165508270264,2.59765625,0.7140092849731445,1.4599609375,-0.04095458984375,False,,,False
1,27,27,1,1.456829309463501,-0.020172119140625,0.3342001140117645,0.11688232421875,0.93310546875,False,,,False
1,28,28,1,1.5443445444107056,1.70703125,0.8450950384140015,1.0859375,-0.282958984375,False,,,False
1,29,29,1,1.572699785232544,-0.443359375,0.24510233104228973,-0.1243896484375,1.28515625,False,,,False
1,30,30,1,1.784708023071289,2.478515625,0.8878382444381714,1.501953125,-0.35546875,False,,,False
1,31,31,1,1.5521608591079712,-0.489501953125,0.2757011353969574,-0.2310791015625,1.150390625,False,,,False
1,32,32,1,1.7305182218551636,2.48046875,0.7997100949287415,1.435546875,-0.20263671875,False,,,False
1,33,33,1,1.489027976989746,-0.24072265625,0.3387686610221863,-0.051849365234375,0.91064453125,False,,,False
1,34,34,1,1.6039835214614868,2.013671875,0.9735919237136841,1.21875,-0.49853515625,False,,,False
1,35,35,1,1.5990393161773682,-0.55322265625,0.3775273859500885,-0.2166748046875,0.7822265625,False,,,False
1,36,36,1,1.706997036933899,2.35546875,1.4160691499710083,1.392578125,-1.1357421875,False,,,False
1,37,37,1,1.9433727264404297,-0.9521484375,0.40231388807296753,-0.0621337890625,0.705078125,False,,,False
1,38,38,1,1.5272798538208008,2.146484375,1.7910817861557007,1.13671875,-1.6044921875,False,,,False
1,39,39,1,1.8336774110794067,-0.80126953125,0.46506524085998535,-0.09234619140625,0.541015625,False,,,False
1,40,40,1,1.4319249391555786,2.1484375,1.442253828048706,1.0078125,-1.166015625,False,,,False
1,41,41,1,1.471817970275879,-0.1846923828125,0.3404987156391144,-0.03436279296875,0.90478515625,False,,,False
1,42,42,1,1.5398316383361816,1.8212890625,0.6798966526985168,1.1025390625,0.0267791748046875,False,,,False
1,43,43,1,1.3617053031921387,0.137451171875,0.42320728302001953,0.08111572265625,0.6416015625,False,,,False
1,44,44,1,1.3401495218276978,1.3115234375,0.7522385120391846,0.69580078125,-0.11480712890625,False,,,False
1,45,45,1,1.311617374420166,0.08251953125,0.4100406765937805,-0.070556640625,0.681640625,False,,,False
1,46,46,1,1.3661150932312012,1.46875,0.9594000577926636,0.78125,-0.475830078125,False,,,False
1,47,47,1,1.4250516891479492,-0.38037109375,0.27031654119491577,-0.37548828125,1.1806640625,False,,,False
1,48,48,1,1.6350393295288086,2.3125,1.0327069759368896,1.2978515625,-0.591796875,False,,,False
1,49,49,1,1.4963536262512207,-0.56591796875,0.2694292664527893,-0.484375,1.1806640625,False,,,False
1,50,50,1,1.6423351764678955,2.3984375,0.9145723581314087,1.3134765625,-0.4013671875,False,,,False
1,51,51,1,1.3927775621414185,-0.2900390625,0.3305448889732361,-0.32470703125,0.94140625,False,,,False
1,52,52,1,1.4909127950668335,1.9501953125,0.9713711142539978,1.0595703125,-0.4951171875,False,,,False
1,53,53,1,1.430885910987854,-0.380859375,0.3068680763244629,-0.361572265625,1.0283203125,False,,,False
1,54,54,1,1.5613453388214111,2.2265625,0.9208340644836426,1.19140625,-0.412109375,False,,,False
1,55,55,1,1.3882942199707031,-0.27734375,0.3305184245109558,-0.31884765625,0.939453125,False,,,False
1,56,56,1,1.484069585800171,1.9931640625,0.9185734391212463,1.05859375,-0.408935546875,False,,,False
1,57,57,1,1.37478506565094,-0.2607421875,0.3361395001411438,-0.328125,0.9189453125,False,,,False
1,58,58,1,1.4755980968475342,2.001953125,0.922272264957428,1.046875,-0.4150390625,False,,,False
1,59,59,1,1.3721978664398193,-0.27294921875,0.3306850790977478,-0.351318359375,0.939453125,False,,,False
1,60,60,1,1.5068473815917969,2.017578125,0.9405215978622437,1.091796875,-0.44482421875,False,,,False
1,61,61,1,1.398903250694275,-0.32861328125,0.32402992248535156,-0.36376953125,0.9619140625,False,,,False
1,62,62,1,1.535049319267273,2.03125,0.9473505616188049,1.1318359375,-0.456298828125,False,,,False
1,63,63,1,1.4117085933685303,-0.34765625,0.3325052857398987,-0.35986328125,0.93359375,False,,,False
1,64,64,1,1.4879766702651978,1.962890625,0.9112563133239746,1.056640625,-0.39599609375,False,,,False
1,65,65,1,1.3893022537231445,-0.266845703125,0.34907066822052,-0.30224609375,0.87890625,False,,,False
1,66,66,1,1.4872725009918213,1.8916015625,0.9167934656143188,1.044921875,-0.406005859375,False,,,False
1,67,67,1,1.390523910522461,-0.271240234375,0.34627437591552734,-0.3046875,0.884765625,False,,,False
1,68,68,1,1.4773883819580078,1.80078125,0.8949962854385376,1.0146484375,-0.369384765625,False,,,False
1,69,69,1,1.3989992141723633,-0.2666015625,0.3518485724925995,-0.27880859375,0.86474609375,False,,,False
1,70,70,1,1.4585269689559937,1.765625,0.869394063949585,0.98193359375,-0.32568359375,False,,,False
1,71,71,1,1.3633744716644287,-0.194580078125,0.36868786811828613,-0.26806640625,0.810546875,False,,,False
1,72,72,1,1.4269732236862183,1.697265625,0.8884938955307007,0.92431640625,-0.3583984375,False,,,False
1,73,73,1,1.3852061033248901,-0.256591796875,0.35415035486221313,-0.2978515625,0.8564453125,False,,,False
1,74,74,1,1.449857234954834,1.7578125,0.8714088201522827,0.96826171875,-0.329345703125,False,,,False
1,75,75,1,1.3703346252441406,-0.196533203125,0.37067073583602905,-0.2548828125,0.80517578125,False,,,False
1,76,76,1,1.4279488325119019,1.7138671875,0.8744274377822876,0.92919921875,-0.334716796875,False,,,False
1,77,77,1,1.3655890226364136,-0.208251953125,0.37386295199394226,-0.2802734375,0.79248046875,False,,,False
1,78,78,1,1.4367616176605225,1.673828125,0.9280438423156738,0.9326171875,-0.4248046875,False,,,False
1,79,79,1,1.3690394163131714,-0.2880859375,0.36315101385116577,-0.379150390625,0.82666015625,False,,,False
1,80,80,1,1.4432543516159058,1.7900390625,0.9118263125419617,0.9658203125,-0.39794921875,False,,,False
1,81,81,1,1.3561909198760986,-0.2310791015625,0.37843868136405945,-0.332275390625,0.77783203125,False,,,False
1,82,82,1,1.3943723440170288,1.66796875,0.9347981214523315,0.87109375,-0.435791015625,False,,,False
1,83,83,1,1.3376083374023438,-0.20849609375,0.3777068853378296,-0.34765625,0.77978515625,False,,,False
1,84,84,1,1.401651382446289,1.7109375,0.9261642694473267,0.89111328125,-0.421630859375,False,,,False
1,85,85,1,1.3488097190856934,-0.2269287109375,0.3711083233356476,-0.344970703125,0.80224609375,False,,,False
1,86,86,1,1.4128609895706177,1.740234375,0.9207704067230225,0.91357421875,-0.412841796875,False,,,False
1,87,87,1,1.3479499816894531,-0.1920166015625,0.38667458295822144,-0.301025390625,0.7529296875,False,,,False
1,88,88,1,1.3950685262680054,1.732421875,0.9368500709533691,0.88720703125,-0.439453125,False,,,False
1,89,89,1,1.3389939069747925,-0.1956787109375,0.3978639245033264,-0.326904296875,0.71728515625,False,,,False
1,90,90,1,1.362970232963562,1.673828125,1.0317132472991943,0.82861328125,-0.5908203125,False,,,False
1,91,91,1,1.3772666454315186,-0.241455078125,0.41059279441833496,-0.296630859375,0.6796875,False,,,False
1,92,92,1,1.3654378652572632,1.7314453125,1.0703275203704834,0.8447265625,-0.6494140625,False,,,False
1,93,93,1,1.4508765935897827,-0.2841796875,0.45766544342041016,-0.185791015625,0.544921875,False,,,False
1,94,94,1,1.2894643545150757,1.6494140625,1.183663010597229,0.71533203125,-0.8173828125,False,,,False
1,95,95,1,1.4803578853607178,-0.2100830078125,0.4361953139305115,-0.035675048828125,0.6044921875,False,,,False
1,96,96,1,1.3301109075546265,1.7001953125,1.1072942018508911,0.78662109375,-0.70556640625,False,,,False
1,97,97,1,1.3419358730316162,-0.04296875,0.44249802827835083,-0.1439208984375,0.587890625,False,,,False
1,98,98,1,1.3090616464614868,1.5908203125,0.9643489718437195,0.72900390625,-0.48388671875,False,,,False
1,99,99,1,1.2909905910491943,-0.038543701171875,0.4126776456832886,-0.244873046875,0.6728515625,False,,,False
1,100,100,1,1.3278874158859253,1.681640625,0.8492339253425598,0.779296875,-0.291015625,False,,,False
1,101,101,1,1.2512024641036987,0.03857421875,0.4326222538948059,-0.247802734375,0.615234375,False,0.09054073,0.4968726,True
1,102,102,1,1.2967121601104736,1.5654296875,0.9389027953147888,0.705078125,-0.4423828125,False,,,False
1,103,103,1,1.309721827507019,-0.1656494140625,0.35756054520606995,-0.358154296875,0.84521484375,False,,,False
1,104,104,1,1.4356669187545776,1.912109375,1.0114212036132812,0.9775390625,-0.55908203125,False,,,False
1,105,105,1,1.3768212795257568,-0.353759765625,0.3389553725719452,-0.455810546875,0.91162109375,False,,,False
1,106,106,1,1.4800512790679932,2.046875,0.9301550388336182,1.0615234375,-0.428466796875,False,,,False
1,107,107,1,1.3148362636566162,-0.1822509765625,0.3883231282234192,-0.3671875,0.74609375,False,,,False
1,108,108,1,1.3651974201202393,1.681640625,0.9136220216751099,0.8330078125,-0.40087890625,False,,,False
1,109,109,1,1.3032128810882568,-0.1414794921875,0.39305827021598816,-0.34228515625,0.73193359375,False,,,False
1,110,110,1,1.3724675178527832,1.669921875,0.9531098008155823,0.8408203125,-0.4658203125,False,,,False
1,111,111,1,1.3298654556274414,-0.2305908203125,0.3625786602497101,-0.39599609375,0.830078125,False,,,False
1,112,112,1,1.4312247037887573,1.7978515625,0.9704537391662598,0.9501953125,-0.493896484375,False,,,False
1,113,113,1,1.3436529636383057,-0.26416015625,0.37742775678634644,-0.408935546875,0.78173828125,False,,,False
1,114,114,1,1.4304563999176025,1.7744140625,0.9624881744384766,0.9453125,-0.481201171875,False,,,False
1,115,115,1,1.344254970550537,-0.267578125,0.37220698595046997,-0.412109375,0.79736328125,False,,,False
1,116,116,1,1.4190646409988403,1.7265625,0.9476222991943359,0.9189453125,-0.45703125,False,,,False
1,117,117,1,1.3337767124176025,-0.2359619140625,0.3912487030029297,-0.393798828125,0.7392578125,False,,,False
1,118,118,1,1.3882312774658203,1.64453125,0.9370774626731873,0.857421875,-0.439697265625,False,,,False
1,119,119,1,1.3241980075836182,-0.2105712890625,0.3898812532424927,-0.382568359375,0.74169921875,False,,,False
1,120,120,1,1.4056464433670044,1.623046875,0.9556517004966736,0.87744140625,-0.47021484375,False,,,False
1,121,121,1,1.3491716384887695,-0.265380859375,0.3826437294483185,-0.396728515625,0.76416015625,False,,,False
1,122,122,1,1.41484534740448,1.64453125,0.9873650074005127,0.8955078125,-0.521484375,False,,,False
1,123,123,1,1.346874713897705,-0.28564453125,0.37585556507110596,-0.43115234375,0.78515625,False,,,False
1,124,124,1,1.4221594333648682,1.6015625,0.9512154459953308,0.89599609375,-0.462890625,False,,,False
1,125,125,1,1.3326382637023926,-0.2305908203125,0.3998711407184601,-0.388916015625,0.7109375,False,,,False
1,126,126,1,1.39674973487854,1.53125,0.9599331617355347,0.8427734375,-0.47705078125,False,,,False
1,127,127,1,1.3503273725509644,-0.2802734375,0.38156837224960327,-0.41455078125,0.76806640625,False,,,False
1,128,128,1,1.4184253215789795,1.572265625,0.9513512253761292,0.8837890625,-0.463134765625,False,,,False
1,129,129,1,1.3323532342910767,-0.2489013671875,0.39971208572387695,-0.415283203125,0.71142578125,False,,,False
1,130,130,1,1.398744821548462,1.5146484375,0.9592185020446777,0.84130859375,-0.47607421875,False,,,False
1,131,131,1,1.3531317710876465,-0.285888671875,0.38373827934265137,-0.416015625,0.76171875,False,,,False
1,132,132,1,1.4295133352279663,1.513671875,1.001039981842041,0.884765625,-0.54296875,False,,,False
1,133,133,1,1.3670907020568848,-0.343994140625,0.3800990879535675,-0.465576171875,0.771484375,False,,,False
1,134,134,1,1.434334635734558,1.537109375,0.9339358806610107,0.8974609375,-0.4345703125,False,,,False
1,135,135,1,1.3434665203094482,-0.254638671875,0.4104951024055481,-0.3955078125,0.6787109375,False,,,False
1,136,136,1,1.4028340578079224,1.333984375,0.9645220637321472,0.796875,-0.484619140625,False,,,False
1,137,137,1,1.3522064685821533,-0.2978515625,0.3873690664768219,-0.435302734375,0.7490234375,False,,,False
1,138,138,1,1.4325551986694336,1.43359375,0.9611835479736328,0.8681640625,-0.479248046875,False,,,False
1,139,139,1,1.362776279449463,-0.3017578125,0.4135087728500366,-0.41455078125,0.66943359375,False,,,False
1,140,140,1,1.4120732545852661,1.330078125,1.017623782157898,0.80859375,-0.56884765625,False,,,False
1,141,141,1,1.3842923641204834,-0.394775390625,0.36848780512809753,-0.4990234375,0.80859375,False,,,False
1,142,142,1,1.44949209690094,1.47265625,0.9600030183792114,0.90234375,-0.477294921875,False,,,False
1,143,143,1,1.3633837699890137,-0.29638671875,0.4349551796913147,-0.405029296875,0.607421875,False,,,False
1,144,144,1,1.3769136667251587,1.2724609375,0.9319419264793396,0.7392578125,-0.431396484375,False,,,False
1,145,145,1,1.345550298690796,-0.25048828125,0.4139481782913208,-0.384521484375,0.66796875,False,,,False
1,146,146,1,1.3907688856124878,1.23828125,0.9647516012191772,0.7490234375,-0.48486328125,False,,,False
1,147,147,1,1.3654720783233643,-0.320556640625,0.4126596450805664,-0.434814453125,0.6728515625,False,,,False
1,148,148,1,1.3891552686691284,1.3046875,0.9694657325744629,0.767578125,-0.492431640625,False,,,False
1,149,149,1,1.357411503791809,-0.2998046875,0.41559749841690063,-0.424560546875,0.66357421875,False,,,False
1,150,150,1,1.4080889225006104,1.2705078125,0.9720340967178345,0.78466796875,-0.49658203125,False,,,False
1,151,151,1,1.3830894231796265,-0.2978515625,0.44388920068740845,-0.358642578125,0.58203125,False,,,False
1,152,152,1,1.3792439699172974,1.20703125,1.0371735095977783,0.72119140625,-0.599609375,False,,,False
1,153,153,1,1.420621395111084,-0.408203125,0.3890649676322937,-0.426513671875,0.74365234375,False,,,False
1,154,154,1,1.4391837120056152,1.408203125,0.9675552248954773,0.87060546875,-0.4892578125,False,,,False
1,155,155,1,1.3908393383026123,-0.29345703125,0.44417351484298706,-0.333984375,0.58154296875,False,,,False
1,156,156,1,1.3791165351867676,1.1064453125,0.9690951704978943,0.68505859375,-0.491943359375,False,,,False
1,157,157,1,1.3539764881134033,-0.261474609375,0.4238090217113495,-0.37890625,0.6396484375,False,,,False
1,158,158,1,1.3888096809387207,1.162109375,0.9330681562423706,0.7197265625,-0.433349609375,False,,,False
1,159,159,1,1.3497216701507568,-0.262451171875,0.43056195974349976,-0.390869140625,0.6201171875,False,,,False
1,160,160,1,1.3800314664840698,1.125,0.9358310699462891,0.693359375,-0.437744140625,False,,,False
1,161,161,1,1.3481943607330322,-0.270751953125,0.4173654019832611,-0.40625,0.658203125,False,,,False
1,162,162,1,1.3981904983520508,1.1689453125,0.9925103783607483,0.736328125,-0.529296875,False,,,False
1,163,163,1,1.397383213043213,-0.396240234375,0.39377546310424805,-0.467529296875,0.72900390625,False,,,False
1,164,164,1,1.4491841793060303,1.283203125,1.0102143287658691,0.84814453125,-0.5576171875,False,,,False
1,165,165,1,1.4071142673492432,-0.43798828125,0.39080971479415894,-0.5078125,0.73779296875,False,,,False
1,166,166,1,1.4491281509399414,1.2568359375,0.9584509134292603,0.83935546875,-0.474853515625,False,,,False
1,167,167,1,1.3827528953552246,-0.3447265625,0.43094658851623535,-0.4267578125,0.61865234375,False,,,False
1,168,168,1,1.3928651809692383,1.0732421875,0.9203110337257385,0.693359375,-0.412109375,False,,,False
1,169,169,1,1.3632346391677856,-0.2626953125,0.4442618489265442,-0.358154296875,0.58154296875,False,,,False
1,170,170,1,1.3724420070648193,1.0341796875,0.9492350816726685,0.6474609375,-0.459716796875,False,,,False
