epoch,batch,iteration,update,loss_discriminator,D(x),loss_generator,D(G(z)),D_up(G(z)),checkpoint,MS-SWD,LoS,sampling
1,1,1,1,1.7806849479675293,0.60205078125,0.30493834614753723,1.037109375,1.033203125,True,0.18534017,0.5312223,True
1,2,2,1,2.240013837814331,0.468017578125,0.19386601448059082,1.5576171875,1.552734375,False,,,False
1,3,3,1,2.1653058528900146,0.5185546875,0.2161218523979187,1.478515625,1.4736328125,False,,,False
1,4,4,1,2.4725613594055176,0.537109375,0.14669169485569,1.8642578125,1.8564453125,False,,,False
1,5,5,1,2.585723876953125,0.489013671875,7.00779914855957,1.974609375,-7.0078125,False,,,False
1,6,6,1,3.8610706329345703,-3.6953125,0.009532473050057888,-2.99609375,5.0859375,False,,,False
1,7,7,1,5.315502643585205,5.953125,3.81701397895813,5.3046875,-3.794921875,False,,,False
1,8,8,1,1.6848758459091187,-1.2119140625,0.33058589696884155,-1.59375,0.94140625,False,,,False
1,9,9,1,1.8509984016418457,2.80859375,1.4415225982666016,1.6083984375,-1.1064453125,False,,,False
1,10,10,1,1.446782112121582,-0.52978515625,0.572332501411438,-0.642578125,0.279296875,False,,,False
1,11,11,1,1.971226692199707,1.9375,1.37436842918396,1.650390625,-1.04296875,False,,,False
1,12,12,1,2.0518300533294678,-1.271484375,0.19981783628463745,-0.373291015625,1.51953125,False,,,False
1,13,13,1,2.096194267272949,2.3203125,2.3107566833496094,1.8564453125,-2.205078125,False,,,False
1,14,14,1,2.168185234069824,-1.7626953125,0.13626587390899658,-1.287109375,1.9287109375,False,,,False
1,15,15,1,2.2646865844726562,3.259765625,1.7058522701263428,2.111328125,-1.490234375,False,,,False
1,16,16,1,1.5302295684814453,-0.61376953125,0.3436833918094635,-0.494140625,0.89794921875,False,,,False
1,17,17,1,1.832048773765564,1.65625,1.2036646604537964,1.44140625,-0.84521484375,False,,,False
1,18,18,1,1.7528342008590698,-0.97607421875,0.23163123428821564,-0.55078125,1.3623046875,False,,,False
1,19,19,1,1.838278889656067,2.0,0.999565839767456,1.509765625,-0.5400390625,False,,,False
1,20,20,1,1.648392677307129,-0.740234375,0.2611454129219055,-0.3896484375,1.2216796875,False,,,False
1,21,21,1,1.7778222560882568,1.751953125,0.9867237210273743,1.39453125,-0.51953125,False,,,False
1,22,22,1,1.6364233493804932,-0.7587890625,0.27762192487716675,-0.4501953125,1.146484375,False,,,False
1,23,23,1,1.6580010652542114,1.650390625,1.0092337131500244,1.2216796875,-0.5546875,False,,,False
1,24,24,1,1.5869137048721313,-0.6982421875,0.2880382537841797,-0.47265625,1.10546875,False,,,False
1,25,25,1,1.6531703472137451,1.8037109375,1.0774562358856201,1.244140625,-0.6591796875,False,,,False
1,26,26,1,1.5103085041046143,-0.64892578125,0.3071063160896301,-0.5908203125,1.025390625,False,,,False
1,27,27,1,1.5706533193588257,1.7890625,1.0844357013702393,1.1328125,-0.6689453125,False,,,False
1,28,28,1,1.4591295719146729,-0.5625,0.3344126343727112,-0.5791015625,0.92578125,False,,,False
1,29,29,1,1.5022799968719482,1.7431640625,1.0630306005477905,1.037109375,-0.63916015625,False,,,False
1,30,30,1,1.4345487356185913,-0.505859375,0.3268313407897949,-0.5478515625,0.95556640625,False,,,False
1,31,31,1,1.5014472007751465,1.8642578125,1.024327039718628,1.056640625,-0.5791015625,False,,,False
1,32,32,1,1.3477071523666382,-0.36083984375,0.36478275060653687,-0.5439453125,0.8251953125,False,,,False
1,33,33,1,1.4307290315628052,1.6748046875,1.2453960180282593,0.921875,-0.90380859375,False,,,False
1,34,34,1,1.4896094799041748,-0.65966796875,0.2965761125087738,-0.6728515625,1.068359375,False,,,False
1,35,35,1,1.6564053297042847,2.2265625,1.1477845907211304,1.3154296875,-0.7646484375,False,,,False
1,36,36,1,1.476351022720337,-0.5859375,0.36843615770339966,-0.572265625,0.80908203125,False,,,False
1,37,37,1,1.5105421543121338,1.94921875,0.985487163066864,1.0849609375,-0.51806640625,False,,,False
1,38,38,1,1.3671855926513672,-0.302001953125,0.3860705494880676,-0.40673828125,0.7529296875,False,,,False
1,39,39,1,1.4225128889083862,1.712890625,1.0572090148925781,0.92138671875,-0.6298828125,False,,,False
1,40,40,1,1.3436193466186523,-0.35595703125,0.39503926038742065,-0.54833984375,0.72509765625,False,,,False
1,41,41,1,1.3875230550765991,1.818359375,1.0981413125991821,0.89404296875,-0.69140625,False,,,False
1,42,42,1,1.3628263473510742,-0.3193359375,0.37797242403030396,-0.44482421875,0.779296875,False,,,False
1,43,43,1,1.397589921951294,1.7763671875,1.2105084657669067,0.8984375,-0.85546875,False,,,False
1,44,44,1,1.4168294668197632,-0.481689453125,0.41258853673934937,-0.55615234375,0.673828125,False,,,False
1,45,45,1,1.3830952644348145,2.052734375,1.27156400680542,0.92724609375,-0.9423828125,False,,,False
1,46,46,1,1.404113531112671,-0.3701171875,0.35707899928092957,-0.415283203125,0.84765625,False,,,False
1,47,47,1,1.4321672916412354,1.9482421875,1.2949740886688232,0.97900390625,-0.9736328125,False,,,False
1,48,48,1,1.4028657674789429,-0.446044921875,0.37515968084335327,-0.53466796875,0.7890625,False,,,False
1,49,49,1,1.3762270212173462,2.029296875,0.9999874830245972,0.91552734375,-0.54052734375,False,,,False
1,50,50,1,1.2527450323104858,-0.02838134765625,0.4466620683670044,-0.323974609375,0.5751953125,False,,,False
1,51,51,1,1.2750681638717651,1.58984375,1.0176990032196045,0.6787109375,-0.56884765625,False,,,False
1,52,52,1,1.2595219612121582,-0.108642578125,0.4057267904281616,-0.406982421875,0.69384765625,False,,,False
1,53,53,1,1.3205674886703491,1.810546875,1.0148347616195679,0.796875,-0.564453125,False,,,False
1,54,54,1,1.3101897239685059,-0.2139892578125,0.3631691336631775,-0.423828125,0.82666015625,False,,,False
1,55,55,1,1.4475927352905273,2.125,0.950702428817749,1.0283203125,-0.46142578125,False,,,False
1,56,56,1,1.2885844707489014,-0.1219482421875,0.43145495653152466,-0.353271484375,0.6171875,False,,,False
1,57,57,1,1.356844425201416,1.796875,0.9508035182952881,0.845703125,-0.462158203125,False,,,False
1,58,58,1,1.3103773593902588,-0.12115478515625,0.3969998359680176,-0.302978515625,0.7216796875,False,,,False
1,59,59,1,1.3713842630386353,1.8388671875,0.8778342008590698,0.87451171875,-0.33935546875,False,,,False
1,60,60,1,1.286335825920105,0.005733489990234375,0.5353925228118896,-0.206787109375,0.34619140625,False,,,False
1,61,61,1,1.328437328338623,1.7490234375,0.8211362361907959,0.794921875,-0.2398681640625,False,,,False
1,62,62,1,1.3696374893188477,0.003475189208984375,0.4473559856414795,-0.0307464599609375,0.57275390625,False,,,False
1,63,63,1,1.3477592468261719,1.58203125,0.7993234992027283,0.7841796875,-0.2020263671875,False,,,False
1,64,64,1,1.3493635654449463,0.0565185546875,0.392281174659729,-0.01934814453125,0.7333984375,False,,,False
1,65,65,1,1.3931423425674438,1.568359375,0.7480217218399048,0.8466796875,-0.10662841796875,False,,,False
1,66,66,1,1.3509318828582764,0.051544189453125,0.40234965085983276,-0.020477294921875,0.703125,False,,,False
1,67,67,1,1.3632030487060547,1.564453125,0.8029416799545288,0.80224609375,-0.208251953125,False,,,False
1,68,68,1,1.2795575857162476,0.0237884521484375,0.43624746799468994,-0.20068359375,0.603515625,False,,,False
1,69,69,1,1.331297516822815,1.6328125,0.9051095843315125,0.7724609375,-0.3857421875,False,,,False
1,70,70,1,1.3622583150863647,-0.110107421875,0.39605605602264404,-0.1690673828125,0.72265625,False,,,False
1,71,71,1,1.3668402433395386,1.818359375,0.8177376985549927,0.86474609375,-0.2352294921875,False,,,False
